caseid,version,maindate,cutoffym,state,zipcode,income1,income2,income3,income4,income5,income_original,income_flg,age,age_flg,disabled,dobyr,edu_cat,edu_cat_flg,employ_stat,employ_stat_flg,hisp_race,hisp_race_flg,male,male_flg,memovr18,memund18,memund18_flg,retired,student,workfull,workpart,wgt_m1,wgt_m2,wgt_m3_6,wgt_m7,wgt_m8,wgt_m9_12,wgt_partial
82033116,"0111","20130122","201207","CT","06422",99848.423,87902.938,76754.144,93082.962,85988.531,-8,1,80,0,-1,1932,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,2465.673652,0,0,2398.764118,2933.737375,4797.528224,.7096774
82033518,"0111","20130113","201207","MN","56164",96288.708,77755.836,84326.601,99559.058,89087.243,-7,1,74,0,-1,1938,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,50718.4245,0,0,48370.13225,60084.24546,96740.26584,.4193548
82034083,"0102","20130107","201207","NV","89122",50000,50000,50000,50000,50000,50000,0,33,0,-1,1979,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,0,0,0,53675.70279,62764.88226,107351.4104,0
82035530,"0111","20130225","201207","NC","27313",46000,46000,46000,46000,46000,46000,0,50,0,-1,1962,2,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,55063.65006,78036.26247,0,52608.12363,63813.00493,105216.2445,.8928571
82036948,"0111","20130120","201207","NJ","07073",72788.785,54913.106,61647.682,54693.637,61444.35,-7,1,70,0,-1,1942,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,5114.937006,0,0,4878.112479,6059.477076,9756.225092,.6451613
82041269,"0111","20130127","201207","WI","53511",30000,30000,30000,30000,30000,30000,0,62,0,-1,1950,3,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,7324.573455,0,0,7005.210233,8218.959908,14010.42047,.8709677
82043218,"0111","20130224","201207","GA","30813",45000,45000,45000,45000,45000,45000,0,48,0,-1,1964,3,0,1,0,3,0,0,0,2,1,0,-1,-1,1,-1,1379.327688,2004.864414,0,1357.700335,1534.632432,2715.400628,.8571429
82043311,"0111","20130117","201207","NE","68410",35000,35000,35000,35000,35000,35000,0,74,0,2,1938,1,0,2,0,3,0,0,0,1,0,0,2,2,2,1,51604.30862,0,0,49214.99943,61133.71968,98430.00022,.5483871
82044251,"0111","20130113","201207","TN","38242",63261.887,64155.065,59112.836,60388.825,52081.888,-7,1,55,0,-1,1957,2,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,2801.285456,0,0,2705.01974,3178.785203,5410.039465,.4193548
82049407,"0111","20130226","201207","PA","19426",60575.015,68283.885,71707.458,57065.352,51098.718,-7,1,33,0,-1,1979,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,8109.413048,11022.21194,0,7867.519669,9199.766748,15735.04004,.9285714
82052014,"0111","20130224","201207","MA","02642",50372.63,51276.317,68776.659,51300.755,62364.923,-8,1,79,0,-1,1933,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,5120.375738,7673.948674,0,4883.299394,6065.920141,9766.598923,.8571429
82052162,"0111","20130209","201207","MI","48357",80000,80000,80000,80000,80000,80000,0,55,0,2,1957,1,0,2,0,3,0,0,0,2,0,0,2,2,2,1,2229.917061,0,0,2151.715025,2470.215521,4303.430052,0
82052210,"0111","20130120","201207","UT","84414",50000,50000,50000,50000,50000,50000,0,67,0,-1,1945,2,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,2806.787938,0,0,2678.786811,3406.137214,5357.57368,.6451613
82054568,"0102","20130106","201207","TX","78043",130000,130000,130000,130000,130000,130000,0,29,0,2,1983,3,0,2,0,1,0,0,0,2,2,0,2,2,2,1,0,0,0,602.4846944,638.1986324,1204.969455,0
82055761,"0111","20130120","201207","MD","21740",30000,30000,30000,30000,30000,30000,0,31,0,-1,1981,2,0,4,0,3,0,0,0,2,3,0,2,1,2,-1,11870.39099,0,0,11504.35888,13907.91716,23008.71818,.6451613
82056003,"0111","20130324","201207","KY","41005",127614.29,175667.84,40373.026,33759.836,276394.87,-7,1,55,0,-1,1957,1,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,2822.983223,4075.369201,0,2745.734048,3187.616298,5491.467956,.7741935
82060297,"0102","20130107","201207","KY","40823",74096.976,173898.3,72508.218,39490.21,71483.377,-8,1,65,0,-1,1947,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,0,0,0,546.9674319,640.4586992,1093.934861,0
82060671,"0111","20130227","201207","GA","30350",120000,120000,120000,120000,120000,120000,0,61,0,-1,1951,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,1495.283496,2119.719966,0,1448.794805,1627.415844,2897.589612,.9642857
82061502,"0111","20130307","201207","NJ","07760",60000,60000,60000,60000,60000,60000,0,19,0,-1,1993,1,0,4,0,3,0,1,0,5,1,0,2,1,2,-1,35726.9822,49223.29956,0,35740.87447,44716.40106,71481.74639,0
82063654,"0111","20130218","201207","NY","11222",21716.627,7222.2606,22305.256,16761.737,24701.835,-8,1,30,0,-1,1982,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,8244.785515,11206.20849,0,7998.854149,9353.340763,15997.70902,.6428571
82065537,"0111","20130125","201207","OH","45215",49000,49000,49000,49000,49000,49000,0,41,0,-1,1971,1,0,1,0,2,0,0,0,1,2,0,-1,-1,1,-1,181240.3152,0,0,179643.552,207637.5251,359287.0988,.8064516
82066404,"0111","20130307","201207","PA","15401",1632.4655,20735.922,19036.243,43918.859,14934.685,-7,1,60,0,-1,1952,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,89020.6083,126587.3617,0,84789.5039,101670.7944,169579.0079,0
82067894,"0111","20130212","201207","TN","37421",22051.376,17661.548,3518.5786,6911.3553,14747.846,-7,1,25,1,-1,-7,3,1,3,0,3,0,1,0,2,0,0,1,-1,2,-1,1857.882985,2561.022908,0,1826.044172,2044.307534,3652.088508,.4285714
82067942,"0111","20130205","201207","AZ","86303",51351.812,75652.746,149530.95,34822.037,7713.3157,-7,1,72,0,-1,1940,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,1854.900759,0,0,1804.565409,2207.020251,3609.130809,0
82068006,"0111","20130213","201207","NY","11550",63263.368,71593.046,59236.915,68893.589,90232.043,-8,1,63,1,-1,-8,2,0,1,0,2,0,0,0,1,1,1,-1,-1,1,-1,11260.87108,15862.61442,0,10812.989,13188.07776,21625.97669,.4642857
82070399,"0111","20130220","201207","NV","89503",27948.984,40627.651,62253.103,10191.905,37162.666,-8,1,77,0,-1,1935,1,0,3,0,1,0,0,0,3,0,0,1,-1,2,-1,11073.50309,17596.90249,0,10376.79132,11604.02096,20753.58347,.7142857
82074146,"0111","20130301","201207","MD","20906",81000,81000,81000,81000,81000,81000,0,65,0,-1,1947,3,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,1798.013697,2648.801691,0,1721.836122,2092.746948,3443.672291,0
82074306,"0111","20130204","201207","IL","60005",60000,60000,60000,60000,60000,60000,0,60,0,2,1952,3,0,2,0,3,0,0,0,3,0,0,2,2,2,1,6703.168903,0,0,6512.865779,7689.119377,13025.73135,0
82074454,"0111","20130302","201207","NJ","07064",55207.904,69964.37,11541.446,16325.699,20093.274,-7,1,74,0,-1,1938,1,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,6428.825465,9644.768227,0,6180.125375,7763.152154,12360.2506,0
82075684,"0111","20130129","201207","NY","10016",160000,160000,160000,160000,160000,160000,0,24,0,-1,1988,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,13249.52939,0,0,13203.90715,15984.1012,26407.81405,.9354839
82076597,"0111","20130228","201207","TN","37421",40000,40000,40000,40000,40000,40000,0,55,0,-1,1957,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,1396.800783,2030.261704,0,1374.899458,1554.072901,2749.798873,1
82077802,"0111","20130225","201207","MT","59404",14000,14000,14000,14000,14000,14000,0,36,0,-1,1976,2,0,4,0,3,0,0,0,2,2,0,2,1,2,-1,13400.4364,19113.38268,0,13085.23663,15892.88448,26170.47311,.8928571
82081881,"0102","20130107","201207","NV","89139",38012.151,28488.874,42459.478,40116.074,45718.31,-8,1,75,0,2,1937,2,0,2,0,3,0,1,0,2,0,0,2,2,2,1,0,0,0,2719.708423,3458.169956,5439.416904,0
82085553,"0102","20130106","201207","TX","78550",60000,60000,60000,60000,60000,60000,0,42,0,-1,1970,1,0,1,0,1,0,0,0,2,2,0,-1,-1,1,-1,0,0,0,10232.96538,11060.69646,20465.93171,0
82086176,"0111","20130316","201207","VA","24210",100298.83,42856.718,57384.148,6667.5014,34750.871,-7,1,92,0,-1,1920,3,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,1687.276032,2548.620598,0,1641.489415,2007.574989,3282.978823,.516129
82086907,"0111","20130310","201207","MA","01923",13038.696,12484.007,24702.495,20746.969,40940.182,-7,1,81,0,-1,1931,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,5120.375738,7673.948674,0,4883.299394,6065.920141,9766.598923,.3225806
82090258,"0111","20130213","201207","NJ","08536",134152.76,129405.99,123365.99,109552.49,123661.24,-8,1,61,0,-1,1951,3,0,1,0,3,0,1,0,2,2,0,-1,-1,1,-1,6660.719656,9310.228415,0,6370.301531,7474.044481,12740.60307,.4642857
82090360,"0111","20130113","201207","MA","02472",300000,300000,300000,300000,300000,300000,0,30,0,-1,1982,2,0,1,0,3,0,1,0,2,1,0,-1,-1,1,-1,24461.99203,0,0,23652.11424,28933.9703,47304.23046,.4193548
82093259,"0102","20130106","201207","WI","54301",3388.6349,2561.0117,21462.082,3199.8659,20049.345,-8,1,35,0,1,1977,2,0,4,0,3,0,0,0,1,2,0,2,2,2,-1,0,0,0,18809.58563,22845.48456,37619.17103,0
82093594,"0111","20130120","201207","NM","87020",87000,87000,87000,87000,87000,87000,0,54,0,-1,1958,3,0,1,0,1,0,1,0,2,0,0,-1,-1,1,-1,2711.43959,0,0,2548.034469,2691.305953,5096.069075,.6451613
82094555,"0111","20130122","201207","NC","27278",98000,98000,98000,98000,98000,98000,0,53,0,-1,1959,3,0,1,0,3,0,0,0,2,1,0,-1,-1,1,-1,4229.082037,0,0,4109.018298,4851.125954,8218.036466,.7096774
82096513,"0111","20130211","201207","OH","45879",97995.927,69485.383,97376.556,70575.236,77385.665,-7,1,57,0,-1,1955,2,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,2798.977149,4052.695608,0,2702.790758,3176.165831,5405.581502,.3928571
82097752,"0111","20130222","201207","PA","17011",40000,40000,40000,40000,40000,40000,0,44,0,-1,1968,2,0,1,0,3,0,1,0,1,1,0,-1,-1,1,-1,24339.25019,34972.2204,0,23711.039,29141.38038,47422.07881,.7857143
82102601,"0111","20130319","201207","TX","78217",275687.86,89145.84,57585.028,51142.113,132345.82,-7,1,71,0,-1,1941,2,0,3,0,1,0,0,0,2,0,0,1,-1,2,-1,407.4369636,645.272707,0,382.9788206,433.2339078,765.9576517,.6129032
82103103,"0102","20130106","201207","MN","55337",97701.356,76823.503,54490.687,65798.944,63231.749,-7,1,62,0,-1,1950,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,0,0,0,59194.65579,69885.48365,118389.3097,0
82103738,"0111","20130130","201207","NC","28787",43975.088,28080.339,38980.357,29299.389,42968.416,-8,1,71,0,-1,1941,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,1678.308833,0,0,1632.765554,1996.905529,3265.531101,.9677419
82107820,"0111","20130122","201207","NY","11516",75000,75000,75000,75000,75000,75000,0,67,0,-1,1945,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,2666.719463,0,0,2553.736885,3103.852338,5107.47384,.7096774
82108416,"0102","20130106","201207","KY","42330",17584.573,16658.074,22204.111,7713.8197,2270.6826,-8,1,53,0,-1,1959,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,0,0,0,19702.45337,22618.84383,39404.90676,0
82108649,"0111","20130121","201207","MD","20832",100000,100000,100000,100000,100000,100000,0,70,0,-1,1942,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,3479.255799,0,0,3318.164253,4121.745924,6636.328598,.6774194
82109628,"0111","20130117","201207","MD","20748",185000,185000,185000,185000,185000,185000,0,53,0,2,1959,3,0,2,0,3,0,0,0,3,1,0,2,2,2,1,4179.373067,0,0,4060.720566,4794.105429,8121.441005,.5483871
82114211,"0111","20130123","201207","CO","80224",103435.76,46936.516,26314.144,41087.278,134636.74,-7,1,73,0,-1,1939,3,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,1830.076167,0,0,1780.414468,2177.483158,3560.828927,.7419355
82114613,"0111","20130212","201207","TX","79424",25000,25000,25000,25000,25000,25000,0,86,0,-1,1926,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,3471.856473,5203.299473,0,3311.10752,4112.980216,6622.215132,.4285714
82117043,"0102","20130106","201207","IL","60564",110000,110000,110000,110000,110000,110000,0,44,0,2,1968,1,0,2,0,3,0,0,0,2,2,0,2,2,2,1,0,0,0,25800.77316,30977.87372,51601.54736,0
82117968,"0102","20130107","201207","MA","02744",35000,35000,35000,35000,35000,35000,0,72,0,2,1940,1,0,2,0,3,0,0,0,6,0,0,2,2,2,1,0,0,0,4883.299394,6065.920141,9766.598923,0
82118415,"0111","20130130","201207","VA","23606",150000,150000,150000,150000,150000,150000,0,51,0,2,1961,2,0,4,0,3,0,0,0,2,0,0,2,2,2,2,6089.364046,0,0,5817.812954,7056.935337,11635.62561,.9677419
82120575,"0111","20130205","201207","OH","44515",103000,103000,103000,103000,103000,103000,0,53,0,2,1959,2,0,4,0,3,0,0,0,3,0,0,2,2,2,2,1998.886009,0,0,1934.729927,2246.842884,3869.459754,0
82121705,"0111","20130307","201207","NY","13210",80000,80000,80000,80000,80000,80000,0,35,0,2,1977,3,0,2,0,3,0,0,0,2,1,0,2,2,2,1,8956.126443,12918.41252,0,8893.792751,10513.71603,17787.58558,0
82122195,"0111","20130128","201207","TN","37138",80000,80000,80000,80000,80000,80000,0,57,0,-1,1955,1,0,3,0,3,0,0,0,3,1,0,1,-1,2,-1,20394.802,0,0,19679.56687,22592.56963,39359.13376,.9032258
82125730,"0111","20130117","201207","MI","48642",40890.458,48317.978,47848.844,31410.263,43184.072,-8,1,59,0,2,1953,2,0,2,0,3,0,0,0,1,0,0,2,2,2,1,1988.486163,0,0,1924.663873,2235.152963,3849.327647,.5483871
82126670,"0111","20130202","201207","VA","22980",127592.12,147874.46,149019.86,148036.73,139733,-7,1,76,0,-1,1936,3,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,1829.120103,0,0,1751.624623,2128.952366,3503.249294,0
82130136,"0111","20130125","201207","OH","44070",34889.081,42397.445,28269.989,30158.849,48124.165,-8,1,67,0,2,1945,2,0,2,0,3,0,0,0,1,0,0,2,2,2,1,620.7558285,0,0,601.6073192,723.760172,1203.214623,.8064516
82131142,"0111","20130209","201207","OR","97239",22384.888,9822.7407,13596.047,21107.671,23185.221,-7,1,72,0,-1,1940,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,1854.493867,0,0,1804.169559,2206.536118,3608.339109,0
82131964,"0111","20130304","201207","OH","44240",140000,140000,140000,140000,140000,140000,0,59,0,-1,1953,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,1395.649795,2028.588734,0,1373.766518,1552.792319,2747.532993,0
82132279,"0111","20130122","201207","MD","21822",40859.062,25187.522,38790.613,46090.971,46820.768,-7,1,75,0,-1,1937,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,3479.255799,0,0,3318.164253,4121.745924,6636.328598,.7096774
82136231,"0102","20130107","201207","MA","02664",29915.402,38030.478,32904.425,46328.937,37122.186,-8,1,81,0,-1,1931,2,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,0,0,0,2617.090616,3288.54931,5234.181167,0
82138244,"0111","20130314","201207","OH","45005",5821.9235,24817.86,43469.613,39314.927,9775.4103,-7,1,78,0,-1,1934,2,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,869.2248442,1326.459614,0,840.437045,1023.116634,1680.874108,.4516129
82138310,"0111","20130114","201207","WA","98038",105000,105000,105000,105000,105000,105000,0,36,0,2,1976,3,0,4,0,3,0,0,0,2,2,0,2,2,2,2,6640.846041,0,0,6594.626455,7795.77755,13189.25296,.4516129
82139885,"0111","20130225","201207","VA","22182",180000,180000,180000,180000,180000,180000,0,28,0,-1,1984,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,5216.607589,7269.927955,0,5141.498523,6049.75074,10282.99734,.8928571
82141619,"0111","20130129","201207","TN","37067",240000,240000,240000,240000,240000,240000,0,52,0,-1,1960,3,0,1,0,3,0,0,0,4,0,0,-1,-1,1,-1,1396.800783,0,0,1374.899458,1554.072901,2749.798873,.9354839
82143033,"0111","20130213","201207","NJ","07302",180000,180000,180000,180000,180000,180000,0,28,0,-1,1984,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,7538.637689,10505.93742,0,7430.095878,8742.631712,14860.19218,.4642857
82143798,"0111","20130117","201207","MI","48310",28744.579,49244.375,33578.32,44893.071,33465.79,-8,1,65,0,2,1947,2,0,2,0,3,0,0,0,2,0,0,2,2,2,1,617.526147,0,0,598.477264,719.9945774,1196.954513,.5483871
82144731,"0111","20130125","201207","OH","44102",11290,11290,11290,11290,11290,11290,0,74,0,-1,1938,1,0,3,0,2,0,1,0,1,0,0,1,-1,2,-1,9705.408364,0,0,9499.700834,11487.51435,18999.40078,.8064516
82146306,"0102","20130107","201207","VA","23430",200000,200000,200000,200000,200000,200000,0,63,0,-1,1949,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,0,0,0,4130.972769,4877.045504,8261.945409,0
82146397,"0111","20130116","201207","NY","10475",100000,100000,100000,100000,100000,100000,0,50,0,-1,1962,2,0,1,0,2,0,0,0,3,0,0,-1,-1,1,-1,11260.87108,0,0,10812.989,13188.07776,21625.97669,.516129
82148917,"0111","20130209","201207","NY","13461",30000,30000,30000,30000,30000,30000,0,76,0,-1,1936,2,0,3,0,1,0,0,0,2,0,0,1,-1,2,-1,2684.055337,0,0,2522.933457,2853.99678,5045.866984,0
82149062,"0111","20130125","201207","MA","02191",35889.105,33984.309,34673.855,33045.389,35014.395,-8,1,75,0,-1,1937,3,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,22190.12232,0,0,21587.96204,26402.51728,43175.92397,.8064516
82149772,"0111","20130122","201207","OR","97492",18000,18000,18000,18000,18000,18000,0,55,0,1,1957,2,0,4,0,3,0,1,0,2,0,0,2,2,2,-1,9371.78955,0,0,8932.871656,10964.42515,17865.74326,.7096774
82151823,"0111","20130128","201207","OR","97540",123542.91,124208.78,116556.72,114036.49,105816.81,-8,1,30,0,-1,1982,3,0,1,0,3,0,0,0,2,3,0,-1,-1,1,-1,5733.600549,0,0,5651.047783,6649.312522,11302.09589,.9032258
82153863,"0111","20130122","201207","NJ","07069",175000,175000,175000,175000,175000,175000,0,66,0,-1,1946,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,2643.302858,0,0,2531.312386,3076.597246,5062.624841,.7096774
82154356,"0111","20130225","201207","PA","17602",90000,90000,90000,90000,90000,90000,0,27,0,-1,1985,3,0,1,0,2,0,1,0,2,2,0,-1,-1,1,-1,8903.634986,12028.6808,0,8681.638987,10207.51568,17363.27815,.8928571
82155193,"0111","20130131","201207","NC","27834",44000,44000,44000,44000,44000,44000,0,35,0,-1,1977,2,0,1,0,3,0,1,0,1,1,0,-1,-1,1,-1,16882.9281,0,0,16447.16922,20213.92713,32894.339,1
82155728,"0111","20130222","201207","MO","63123",100000,100000,100000,100000,100000,100000,0,59,0,-1,1953,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,1373.468111,1996.347469,0,1351.932635,1528.113099,2703.865226,.7857143
82156024,"0102","20130107","201207","NY","12534",38000,38000,38000,38000,38000,38000,0,81,0,-1,1931,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,0,0,0,4921.326912,6113.157033,9842.653959,0
82160795,"0111","20130130","201207","WA","98380",45000,45000,45000,45000,45000,45000,0,67,0,-1,1945,2,0,1,0,3,0,0,0,1,0,0,-1,-1,1,-1,2044.292426,0,0,1955.64859,2457.403187,3911.297131,.9677419
82160928,"0111","20130225","201207","PA","17403",42899.628,33867.446,42618.902,29614.074,32309.872,-7,1,61,0,-1,1951,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,6096.850331,8737.904967,0,5923.760606,6993.619093,11847.52102,.8928571
82161774,"0111","20130127","201207","NJ","07928",160000,160000,160000,160000,160000,160000,0,47,0,-1,1965,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,6660.719656,0,0,6370.301531,7474.044481,12740.60307,.8709677
82162285,"0111","20130121","201207","CA","93433",80000,80000,80000,80000,80000,80000,0,64,0,-1,1948,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,21258.90552,0,0,20406.99839,24482.68847,40813.99613,.6774194
82163808,"0111","20130130","201207","WA","98443",90000,90000,90000,90000,90000,90000,0,29,0,-1,1983,2,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,18279.48178,0,0,17674.29205,21621.21475,35348.58558,.9677419
82165521,"0111","20130128","201207","UT","84660",96000,96000,96000,96000,96000,96000,0,36,0,-1,1976,3,0,1,0,3,0,1,0,2,3,0,-1,-1,1,-1,7058.863022,0,0,6899.989223,8106.042252,13799.97873,.9032258
82167084,"0111","20130202","201207","IN","46259",130000,130000,130000,130000,130000,130000,0,36,0,-1,1976,3,0,1,0,3,0,1,0,2,2,0,-1,-1,1,-1,2179.432412,0,0,2158.249103,2427.493027,4316.498294,0
82168988,"0102","20130107","201207","KY","40515",61000,61000,61000,61000,61000,61000,0,53,0,-1,1959,2,0,1,0,3,0,0,0,1,0,0,-1,-1,1,-1,0,0,0,1938.577356,2251.310985,3877.154611,0
82174260,"0111","20130303","201207","AZ","86001",116361.48,51114.884,109009.09,89742.939,68290.042,-7,1,78,0,-1,1934,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,1854.900759,2801.816769,0,1804.565409,2207.020251,3609.130809,0
82176938,"0111","20130129","201207","TX","79424",11821.628,9620.3394,45701.187,47113.631,27996.483,-8,1,89,0,-1,1923,3,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,1655.054554,0,0,1610.142313,1969.236844,3220.284617,.9354839
82177328,"0111","20130313","201207","OH","43452",90755.319,93624.881,78401.901,87264.774,96457.909,-7,1,54,0,-1,1958,3,0,1,0,3,0,0,0,3,0,0,-1,-1,1,-1,1395.649795,2028.588734,0,1373.766518,1552.792319,2747.532993,.4193548
82178455,"0111","20130129","201207","SC","29070",24000,24000,24000,24000,24000,24000,0,20,0,-1,1992,1,0,1,0,3,0,1,0,3,0,0,-1,-1,1,-1,24285.35279,0,0,24294.79603,30395.89431,48589.59033,.9354839
82178651,"0111","20130122","201207","OR","97330",100000,100000,100000,100000,100000,100000,0,64,0,2,1948,3,0,2,0,3,0,1,0,2,0,0,2,2,2,1,5065.889547,0,0,4845.008589,5684.473416,9690.017181,.7096774
82179416,"0102","20130107","201207","OR","97213",75000,75000,75000,75000,75000,75000,0,58,0,1,1954,2,0,4,0,3,0,0,0,2,0,0,2,2,2,-1,0,0,0,6394.388494,7756.314353,12788.77666,0
82180159,"0111","20130129","201207","NH","03773",37343.355,25079.481,28334.965,28765.768,25082.442,-7,1,68,0,-1,1944,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,2607.6075,0,0,2494.537409,3134.553012,4989.074755,.9354839
82181549,"0111","20130206","201207","NV","89521",40000,40000,40000,40000,40000,40000,0,80,0,-1,1932,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,2035.084614,0,0,1946.840044,2446.33466,3893.680039,0
82182649,"0111","20130117","201207","TX","78045",140000,140000,140000,140000,140000,140000,0,72,0,-1,1940,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,1794.189865,0,0,1718.174296,2088.296308,3436.34864,.5483871
82183833,"0102","20130108","201207","OR","97267",125256.19,101911.29,127715.76,135875.57,107969.65,-8,1,57,0,1,1955,1,0,4,0,3,0,0,0,6,0,0,2,2,2,-1,0,0,0,7148.729703,8572.016513,14297.45941,0
82189116,"0111","20130301","201207","MI","49306",80000,80000,80000,80000,80000,80000,0,63,0,-1,1949,3,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,1505.105999,2133.644388,0,1458.311926,1638.106325,2916.623852,0
82189808,"0102","20130107","201207","VA","23451",63005.878,156950.59,70840.911,87039.861,85661.359,-7,1,29,1,-1,-7,2,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,0,0,0,16349.4717,20000.54303,32698.94477,0
82190578,"0111","20130212","201207","NY","10025",400000,400000,400000,400000,400000,400000,0,57,0,-1,1955,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,6719.725925,9392.706267,0,6426.735032,7540.255868,12853.47007,.4285714
82194334,"0111","20130201","201207","IL","60202",70000,70000,70000,70000,70000,70000,0,40,0,-1,1972,3,0,1,0,3,0,0,0,1,1,0,-1,-1,1,-1,9685.117736,0,0,9617.710342,11369.48861,19235.42076,0
82195238,"0111","20130122","201207","NY","14209",36648.986,49131.011,41216.278,46163.582,46885.663,-8,1,75,0,-1,1937,1,0,3,0,2,0,0,0,2,0,0,1,-1,2,-1,7649.324739,0,0,7331.968294,9157.633731,14663.93628,.7096774
82197009,"0111","20130307","201207","NJ","08619",90000,90000,90000,90000,90000,90000,0,42,0,-1,1970,1,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,30533.9235,43743.4119,0,29961.46899,36378.05399,59922.93764,0
82200075,"0111","20130129","201207","CA","90803",113725.69,129818.25,111057,126911.61,106994.56,-7,1,66,0,-1,1946,2,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,9455.516387,0,0,8936.743931,11411.439,17873.48764,.9354839
82200806,"0111","20130219","201207","IL","60516",190000,190000,190000,190000,190000,190000,0,53,0,-1,1959,3,0,1,0,3,0,1,0,3,0,0,-1,-1,1,-1,7266.683555,10157.23333,0,6949.844427,8154.001209,13899.68886,.6785714
82202079,"0111","20130201","201207","TX","75287",29000,29000,29000,29000,29000,29000,0,25,0,-1,1987,3,0,1,0,2,0,1,0,1,0,0,-1,-1,1,-1,5046.349973,0,0,4920.528383,5785.355819,9841.056866,0
82206330,"0111","20130219","201207","NY","10567",100000,100000,100000,100000,100000,100000,0,53,0,2,1959,3,0,2,0,3,0,0,0,3,2,0,2,2,2,1,6198.626583,8883.769008,0,6022.647428,7110.365331,12045.29467,.6785714
